transaction_id,transaction_date,transaction_time,sender_account_id,sender_company,sender_bank,receiver_account_id,receiver_company,receiver_bank,amount_idr,transaction_type,transaction_purpose,risk_score,is_flagged,is_cross_border,reference_number,processing_bank,case_related,scenario
TXN_002562,2024-02-23,14:39:52,ACC_1000415,CV KARYA UTAMA,Permata,ACC_1000397,CV PRIMA SEJAHTERA,Maybank,324039258,structuring,Transfer modal kerja,72,True,False,REF918277,Mandiri,False,background
TXN_002563,2025-04-02,21:52:04,ACC_1000386,PT INDAH PERMAI,Danamon,ACC_1000145,PT. Kintap Jaya Wattindo,Permata,4276663868,integration,Investasi bisnis,91,True,False,REF134831,BNI,False,background
TXN_002564,2024-08-12,03:12:51,ACC_1000389,PT INDAH PERMAI,OCBC NISP,ACC_1000281,PT LESTARI MANDIRI,Maybank,354903748,structuring,Transfer modal kerja,87,True,False,REF552167,BRI,False,background
TXN_002573,2025-03-14,12:37:20,ACC_1000395,PT HARAPAN BARU,BCA,ACC_1000110,PT. SANGKOWONG SINTA,Maybank,366151235,structuring,Transfer modal kerja,83,True,False,REF253706,Mandiri,False,background
TXN_002583,2025-04-21,00:41:45,ACC_1000249,PTGUNUNG SYNAJI,OCBC NISP,ACC_1000233,PT. KODECO MAMBERAMO,Mandiri,1227465777,placement,Setoran modal,100,True,False,REF160800,BNI,False,background
TXN_002588,2023-09-20,23:51:54,ACC_1000201,PT. Bumi Tani Jaya,Danamon,ACC_1000259,PT. PERKEBUNAN I (SEBULUSSALAM),BTN,5178094166,placement,Setoran modal,95,True,False,REF355565,BRI,False,background
TXN_002590,2024-12-31,01:03:59,ACC_1000297,CV NUSA INDAH,Permata,ACC_1000201,PT. Bumi Tani Jaya,Danamon,1569598460,layering,Transfer antar perusahaan,100,True,False,REF388073,BRI,False,background
TXN_002591,2025-03-27,23:18:02,ACC_1000205,PT. Buana Tunas Sejahtera,OCBC NISP,ACC_1000454,PT CAHAYA MANDIRI,Danamon,8601353284,placement,Setoran modal,100,True,False,REF258577,BRI,False,background
TXN_002592,2024-12-06,18:47:06,ACC_1000441,UD MAJU BERSAMA,Permata,ACC_1000211,PT. Sumber Sawit Sintang,BTN,3172016170,integration,Investasi bisnis,94,True,False,REF719026,BRI,False,background
TXN_002596,2024-07-28,02:20:06,ACC_1000285,UD MAJU BERSAMA,BTN,ACC_1000360,PT INDAH PERMAI,BTN,7350180414,placement,Setoran modal,100,True,False,REF958819,BRI,False,background
TXN_002601,2025-05-05,21:09:53,ACC_1000000,PT. Sena Bangun Aneka Pertiwi,BCA,ACC_1000322,CV KARYA UTAMA,CIMB Niaga,379121303,structuring,Transfer modal kerja,88,True,False,REF227597,BRI,False,background
TXN_002615,2025-03-16,21:51:21,ACC_1000317,CV KARYA UTAMA,BRI,ACC_1000085,PT. WANA SAWIT SUBUR LESTARI,BTN,1739478008,integration,Investasi bisnis,93,True,False,REF844790,BRI,False,background
TXN_002624,2025-01-18,02:35:19,ACC_1000318,CV KARYA UTAMA,BRI,ACC_1000386,PT INDAH PERMAI,Danamon,1522698601,placement,Setoran modal,99,True,False,REF519238,BRI,False,background
TXN_002625,2025-03-17,07:38:22,ACC_1000345,CV KARYA UTAMA,Mandiri,ACC_1000057,PT. Agro Indomas-EK,BNI,1843011442,layering,Transfer antar perusahaan,100,True,False,REF298602,Mandiri,False,background
TXN_002626,2024-12-25,08:32:04,ACC_1000096,PT. SURYA MAS CITRA PERKASA,Permata,ACC_1000030,PT. Sawit Sukses Sejahtera,Maybank,325715287,structuring,Transfer modal kerja,100,True,False,REF648270,BNI,False,background
TXN_002628,2024-01-17,22:55:47,ACC_1000354,CV NUSA INDAH,BRI,ACC_1000124,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,BRI,365527602,structuring,Transfer modal kerja,100,True,False,REF865106,Mandiri,False,background
TXN_002630,2025-05-06,01:18:10,ACC_1000444,PT HARAPAN BARU,Maybank,ACC_1000353,CV NUSA INDAH,BCA,4937230699,integration,Investasi bisnis,100,True,False,REF370500,Mandiri,False,background
TXN_002632,2025-04-04,07:02:29,ACC_1000446,PT HARAPAN BARU,OCBC NISP,ACC_1000279,PT LESTARI MANDIRI,BTN,1426369399,integration,Investasi bisnis,97,True,False,REF813815,BNI,False,background
TXN_002635,2023-07-01,04:45:48,ACC_1000155,PT. Inti Gerak Maju,BCA,ACC_1000349,CV KARYA UTAMA,Permata,4074121532,integration,Investasi bisnis,100,True,False,REF293407,BRI,False,background
TXN_002637,2024-03-20,07:37:55,ACC_1000430,UD MAJU BERSAMA,Permata,ACC_1000063,PT DITJEN PERIKANAN,BTN,1459139599,layering,Transfer antar perusahaan,98,True,False,REF496330,BNI,False,background
TXN_002643,2025-03-28,18:35:46,ACC_1000172,PT. Surya Mukti Perkasa,Mandiri,ACC_1000304,PT LESTARI MANDIRI,BCA,4872633488,placement,Setoran modal,100,True,False,REF686572,BRI,False,background
TXN_002646,2025-04-17,04:47:32,ACC_1000140,PT. Malindo Jaya Diraja,BCA,ACC_1000398,CV PRIMA SEJAHTERA,BTN,9178920952,placement,Setoran modal,100,True,False,REF770684,BRI,False,background
TXN_002652,2025-05-11,03:29:29,ACC_1000435,UD MAJU BERSAMA,BTN,ACC_1000150,PT. Bersama Sejahtera Sakti,CIMB Niaga,399978367,structuring,Transfer modal kerja,78,True,True,REF470644,BCA,False,background
TXN_002653,2025-01-05,21:09:45,ACC_1000273,PT. SECONA PERSADA (I),Mandiri,ACC_1000373,CV EMAS KENCANA,Maybank,1829807673,layering,Transfer antar perusahaan,96,True,False,REF164589,BNI,False,background
TXN_002654,2024-12-13,21:15:30,ACC_1000058,PT. Agro Indomas-EK,CIMB Niaga,ACC_1000433,UD MAJU BERSAMA,BTN,6912238412,placement,Setoran modal,100,True,False,REF692268,BNI,False,background
TXN_002656,2025-05-13,23:33:08,ACC_1000096,PT. SURYA MAS CITRA PERKASA,Permata,ACC_1000095,PT. SURYA MAS CITRA PERKASA,BTN,882712937,layering,Transfer antar perusahaan,86,True,False,REF468569,Mandiri,False,background
TXN_002658,2025-04-30,11:41:41,ACC_1000023,PT. Sebatin,BTN,ACC_1000129,PT. RIMBA SAWIT UTAMA PLANINDO,Mandiri,3403910893,integration,Investasi bisnis,73,True,False,REF713165,BCA,False,background
TXN_002660,2025-04-17,15:43:32,ACC_1000309,PT HARAPAN BARU,BNI,ACC_1000209,PT. Natura Agrotani,CIMB Niaga,707125637,integration,Investasi bisnis,89,True,False,REF667541,Mandiri,False,background
TXN_002663,2024-09-16,16:43:03,ACC_1000386,PT INDAH PERMAI,Danamon,ACC_1000229,PT. KODECO MAMBERAMO,BTN,376044002,structuring,Transfer modal kerja,81,True,False,REF921473,BRI,False,background
TXN_002664,2024-12-31,14:46:10,ACC_1000080,PT. AGRO CITY KALTIM,CIMB Niaga,ACC_1000163,PT. Natuna Inti Makmur,Maybank,1331033685,integration,Investasi bisnis,90,True,False,REF630769,BCA,False,background
TXN_002669,2025-04-29,14:25:25,ACC_1000134,PT. BORNEO EKA SAWIT TANGGUH,BCA,ACC_1000042,PT. Manggala Dharma Putra,Maybank,360594708,structuring,Transfer modal kerja,85,True,False,REF399955,Mandiri,False,background
TXN_002671,2023-10-09,19:41:10,ACC_1000106,PT. SANGKOWONG SINTA,Maybank,ACC_1000377,UD BERKAH NUSANTARA,BCA,393288858,structuring,Transfer modal kerja,89,True,False,REF862002,Mandiri,False,background
TXN_002672,2023-07-05,17:30:31,ACC_1000193,PT. Jalin Vaneo,BRI,ACC_1000300,PT LESTARI MANDIRI,BNI,363150315,structuring,Transfer modal kerja,88,True,False,REF153335,Mandiri,False,background
TXN_002676,2023-09-12,22:47:24,ACC_1000446,PT HARAPAN BARU,OCBC NISP,ACC_1000110,PT. SANGKOWONG SINTA,Maybank,343409489,structuring,Transfer modal kerja,94,True,False,REF488010,Mandiri,False,background
TXN_002678,2024-01-16,19:32:05,ACC_1000170,PT. Surya Mukti Perkasa,BCA,ACC_1000057,PT. Agro Indomas-EK,BNI,1761601909,layering,Transfer antar perusahaan,98,True,False,REF274573,Mandiri,False,background
TXN_002680,2025-01-22,01:05:12,ACC_1000086,PT. WANA SAWIT SUBUR LESTARI,BTN,ACC_1000422,CV JAYA MAKMUR,BRI,1242362471,integration,Investasi bisnis,83,True,False,REF609626,BCA,False,background
TXN_002682,2025-04-02,16:15:38,ACC_1000046,PT. Mega Benua Utama,Mandiri,ACC_1000228,PT. VARITA MAJUTAMA (BLOK A),BRI,4886350987,integration,Investasi bisnis,91,True,False,REF990269,Mandiri,False,background
TXN_002685,2024-12-08,20:08:55,ACC_1000381,PT GEMILANG ABADI,Maybank,ACC_1000403,CV PRIMA SEJAHTERA,Maybank,5405354502,placement,Setoran modal,100,True,False,REF308677,BCA,False,background
TXN_002686,2023-06-20,09:35:56,ACC_1000012,PT. Nunukan Sarana Jaya,Maybank,ACC_1000014,PT. Nunukan Sarana Jaya,OCBC NISP,386698719,structuring,Transfer modal kerja,84,True,False,REF627367,BRI,False,background
TXN_002690,2025-04-25,08:39:02,ACC_1000400,CV PRIMA SEJAHTERA,Maybank,ACC_1000044,PT. Manggala Dharma Putra,BRI,1019440762,placement,Setoran modal,100,True,False,REF697165,BCA,False,background
TXN_002694,2023-07-06,05:41:21,ACC_1000390,PT HARAPAN BARU,Danamon,ACC_1000364,UD MAJU BERSAMA,BCA,360966639,structuring,Transfer modal kerja,83,True,False,REF955881,BCA,False,background
TXN_002695,2025-01-28,09:35:22,ACC_1000181,PT. Khatulistiwa Agro Abadi,CIMB Niaga,ACC_1000357,PT INDAH PERMAI,Permata,970885470,integration,Investasi bisnis,100,True,False,REF979857,BNI,False,background
TXN_002702,2024-12-26,05:04:39,ACC_1000305,PT HARAPAN BARU,Danamon,ACC_1000356,PT INDAH PERMAI,Danamon,1772775303,layering,Transfer antar perusahaan,88,True,False,REF197910,BNI,False,background
TXN_002712,2024-12-11,13:32:26,ACC_1000392,PT HARAPAN BARU,OCBC NISP,ACC_1000232,PT. KODECO MAMBERAMO,BCA,367165429,structuring,Transfer modal kerja,80,True,False,REF931888,Mandiri,False,background
TXN_002718,2024-10-01,00:34:08,ACC_1000360,PT INDAH PERMAI,BTN,ACC_1000324,UD MAJU BERSAMA,Mandiri,1558498301,layering,Transfer antar perusahaan,90,True,False,REF529309,BNI,False,background
TXN_002721,2025-04-18,00:52:55,ACC_1000177,PT. Wira Karya Nusantari,Danamon,ACC_1000206,PT. Bumi Suka Swakarsa,BCA,7019752292,placement,Setoran modal,100,True,False,REF792423,BNI,False,background
TXN_002725,2023-07-04,10:45:41,ACC_1000366,UD MAJU BERSAMA,Danamon,ACC_1000154,PT. Inti Gerak Maju,BNI,378839979,structuring,Transfer modal kerja,95,True,True,REF930622,BNI,False,background
TXN_002727,2023-10-20,16:36:28,ACC_1000171,PT. Surya Mukti Perkasa,OCBC NISP,ACC_1000041,PT. Uni Andalan Utama,Permata,9114376240,placement,Setoran modal,89,True,False,REF744326,BRI,False,background
TXN_002729,2025-03-03,21:07:14,ACC_1000317,CV KARYA UTAMA,BRI,ACC_1000279,PT LESTARI MANDIRI,BTN,1417256533,layering,Transfer antar perusahaan,92,True,False,REF726564,BNI,False,background
TXN_002733,2023-09-02,07:08:34,ACC_1000401,CV PRIMA SEJAHTERA,BRI,ACC_1000383,PT GEMILANG ABADI,BRI,232243306,layering,Transfer antar perusahaan,97,True,False,REF221760,Mandiri,False,background
TXN_002737,2025-03-23,03:48:52,ACC_1000135,PT. BORNEO EKA SAWIT TANGGUH,BNI,ACC_1000262,PT. ACEH TIMUR RUBBER COY,Maybank,342887013,structuring,Transfer modal kerja,79,True,False,REF741022,BCA,False,background
TXN_002739,2025-03-21,06:18:51,ACC_1000263,PT. ACEH TIMUR RUBBER COY,Danamon,ACC_1000262,PT. ACEH TIMUR RUBBER COY,Maybank,1642430153,layering,Transfer antar perusahaan,87,True,False,REF934855,BRI,False,background
TXN_002740,2025-05-27,07:16:26,ACC_1000233,PT. KODECO MAMBERAMO,Mandiri,ACC_1000142,PT. Kintap Jaya Wattindo,Permata,8727138036,placement,Setoran modal,100,True,False,REF843736,BNI,False,background
TXN_002745,2024-10-28,07:44:25,ACC_1000012,PT. Nunukan Sarana Jaya,Maybank,ACC_1000355,CV NUSA INDAH,BRI,6724107874,placement,Setoran modal,100,True,False,REF860069,BRI,False,background
TXN_002747,2024-09-15,21:27:52,ACC_1000004,PT. Dewi Anthika Bahari,BCA,ACC_1000194,PT. Airlangga Sawit Jaya,Danamon,396248365,structuring,Transfer modal kerja,76,True,False,REF953336,BCA,False,background
TXN_002749,2025-04-30,09:34:06,ACC_1000365,UD MAJU BERSAMA,BRI,ACC_1000036,PT. Batu Sempit Sawit Indonesia,BTN,9504093199,placement,Setoran modal,100,True,False,REF770757,BRI,False,background
TXN_002757,2025-02-10,14:56:18,ACC_1000094,PT. SURYA MAS CITRA PERKASA,BRI,ACC_1000010,PT. Imperindo Hasta Eka,Danamon,7143508396,placement,Setoran modal,100,True,False,REF361092,Mandiri,False,background
TXN_002763,2025-03-12,02:03:49,ACC_1000437,UD MAJU BERSAMA,OCBC NISP,ACC_1000304,PT LESTARI MANDIRI,BCA,4694668334,integration,Investasi bisnis,88,True,False,REF511947,BCA,False,background
TXN_002764,2025-04-15,18:16:17,ACC_1000412,CV KARYA UTAMA,BRI,ACC_1000125,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,BTN,4410481897,integration,Investasi bisnis,98,True,False,REF309358,BNI,False,background
TXN_002767,2025-03-21,07:30:23,ACC_1000277,PT LESTARI MANDIRI,BCA,ACC_1000034,PT. Batu Sempit Sawit Indonesia,BCA,390575820,structuring,Transfer modal kerja,100,True,False,REF921240,BNI,False,background
TXN_002769,2025-03-22,16:07:38,ACC_1000246,PT. KAWISAN CENTRAL ASIA,Danamon,ACC_1000124,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,BRI,4887983207,placement,Setoran modal,84,True,False,REF769663,Mandiri,False,background
TXN_002770,2024-07-24,04:38:49,ACC_1000366,UD MAJU BERSAMA,Danamon,ACC_1000123,PT. GLOBALINDO AGUNG LESTARI,OCBC NISP,971873755,layering,Transfer antar perusahaan,100,True,False,REF895426,BNI,False,background
TXN_002772,2025-04-10,03:06:30,ACC_1000068,PT. ADI HARDIAN BERSAUDARA,BTN,ACC_1000208,PT. Natura Agrotani,OCBC NISP,3310442578,placement,Setoran modal,83,True,False,REF383386,BRI,False,background
TXN_002775,2025-03-14,21:02:09,ACC_1000072,PT. TANAH TUNJUNG PLATEU,CIMB Niaga,ACC_1000170,PT. Surya Mukti Perkasa,BCA,1930113518,layering,Transfer antar perusahaan,81,True,False,REF997855,BCA,False,background
TXN_002779,2024-02-17,09:16:19,ACC_1000436,UD MAJU BERSAMA,BRI,ACC_1000306,PT HARAPAN BARU,Maybank,336216922,structuring,Transfer modal kerja,100,True,False,REF247922,BCA,False,background
TXN_002781,2024-12-04,19:22:15,ACC_1000192,PT. Jalin Vaneo,Mandiri,ACC_1000308,PT HARAPAN BARU,Permata,340213082,structuring,Transfer modal kerja,99,True,False,REF232111,BRI,False,background
TXN_002782,2025-05-11,10:20:50,ACC_1000319,CV KARYA UTAMA,Maybank,ACC_1000405,PT HARAPAN BARU,Danamon,1455748790,layering,Transfer antar perusahaan,93,True,False,REF604586,BRI,False,background
TXN_002784,2025-04-16,13:25:45,ACC_1000128,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,OCBC NISP,ACC_1000344,PT HARAPAN BARU,BRI,6984753887,placement,Setoran modal,100,True,False,REF921930,BRI,False,background
TXN_002785,2025-04-12,04:08:47,ACC_1000278,PT LESTARI MANDIRI,BNI,ACC_1000398,CV PRIMA SEJAHTERA,BTN,383982191,structuring,Transfer modal kerja,79,True,False,REF466270,Mandiri,False,background
TXN_002788,2025-05-03,17:11:13,ACC_1000313,UD OMEGA PRIMA,BCA,ACC_1000245,PT. KURNIA LUWUK SEJATI,Danamon,1035203701,layering,Transfer antar perusahaan,83,True,False,REF519714,Mandiri,False,background
TXN_002792,2025-05-10,09:16:52,ACC_1000093,PT. SURYA MAS CITRA PERKASA,Permata,ACC_1000024,PT. Sebatin,Maybank,346251534,structuring,Transfer modal kerja,82,True,False,REF696912,BNI,False,background
TXN_002794,2025-05-16,07:32:49,ACC_1000224,PT. NUSA IRIAN JAYA INDAH,BNI,ACC_1000094,PT. SURYA MAS CITRA PERKASA,BRI,509590624,layering,Transfer antar perusahaan,78,True,False,REF351566,BRI,False,background
TXN_002797,2025-05-23,17:54:17,ACC_1000128,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,OCBC NISP,ACC_1000070,PT. ADI HARDIAN BERSAUDARA,BCA,236036778,layering,Transfer antar perusahaan,81,True,False,REF791034,BNI,False,background
TXN_002808,2024-08-19,17:26:58,ACC_1000238,PT. PENGEMBANGAN SUTRA ALAM,Danamon,ACC_1000177,PT. Wira Karya Nusantari,Danamon,332917609,structuring,Transfer modal kerja,90,True,False,REF303899,BNI,False,background
TXN_002811,2025-05-03,00:48:11,ACC_1000391,PT HARAPAN BARU,Maybank,ACC_1000138,PT. BORNEO EKA SAWIT TANGGUH,OCBC NISP,9194646670,placement,Setoran modal,95,True,False,REF818305,Mandiri,False,background
TXN_002816,2023-11-13,02:37:19,ACC_1000144,PT. Kintap Jaya Wattindo,BRI,ACC_1000381,PT GEMILANG ABADI,Maybank,1063746375,placement,Setoran modal,100,True,False,REF834930,BCA,False,background
TXN_002819,2025-02-15,09:29:51,ACC_1000442,UD MAJU BERSAMA,Mandiri,ACC_1000162,PT. Golden Land Makmur,CIMB Niaga,320625522,structuring,Transfer modal kerja,76,True,False,REF560071,BRI,False,background
TXN_002820,2024-08-08,00:32:11,ACC_1000256,PTPERKEBUNAN XVIII/PN VII,BNI,ACC_1000239,PT. PENGEMBANGAN SUTRA ALAM,CIMB Niaga,670847737,layering,Transfer antar perusahaan,90,True,False,REF899974,BNI,False,background
TXN_002823,2025-04-25,03:35:08,ACC_1000268,PT. CIMELATI UTAMA,Permata,ACC_1000082,PT. AGRO CITY KALTIM,Maybank,110163822,layering,Transfer antar perusahaan,99,True,False,REF468638,BCA,False,background
TXN_002824,2024-06-13,18:57:56,ACC_1000177,PT. Wira Karya Nusantari,Danamon,ACC_1000362,PT INDAH PERMAI,BRI,6198689836,placement,Setoran modal,95,True,False,REF258882,BRI,False,background
TXN_002829,2025-01-04,07:48:39,ACC_1000166,PT. Natuna Inti Makmur,BCA,ACC_1000444,PT HARAPAN BARU,Maybank,398174631,structuring,Transfer modal kerja,93,True,False,REF783572,BNI,False,background
TXN_002832,2025-05-21,14:20:34,ACC_1000277,PT LESTARI MANDIRI,BCA,ACC_1000230,PT. KODECO MAMBERAMO,BTN,1128990301,layering,Transfer antar perusahaan,95,True,False,REF233321,BCA,False,background
TXN_002833,2024-12-12,08:49:48,ACC_1000197,PT. Airlangga Sawit Jaya,Permata,ACC_1000351,CV KARYA UTAMA,OCBC NISP,9942326619,placement,Setoran modal,94,True,False,REF165734,Mandiri,False,background
TXN_002836,2024-06-30,00:48:48,ACC_1000442,UD MAJU BERSAMA,Mandiri,ACC_1000060,PT. Agro Indomas-EK,BCA,334833176,structuring,Transfer modal kerja,88,True,False,REF876034,BNI,False,background
TXN_002839,2025-05-15,12:34:20,ACC_1000329,UD MAJU BERSAMA,Danamon,ACC_1000324,UD MAJU BERSAMA,Mandiri,1886448881,integration,Investasi bisnis,93,True,False,REF310501,BNI,False,background
TXN_002841,2025-04-13,11:17:53,ACC_1000168,PT. Kaliau Mas Perkasa,BTN,ACC_1000182,PT. Khatulistiwa Agro Abadi,BRI,4346006459,placement,Setoran modal,100,True,False,REF344415,BCA,False,background
TXN_002846,2025-04-12,17:09:30,ACC_1000410,CV KARYA UTAMA,Permata,ACC_1000034,PT. Batu Sempit Sawit Indonesia,BCA,382551996,structuring,Transfer modal kerja,85,True,False,REF607518,BNI,False,background
TXN_002847,2025-05-13,03:57:25,ACC_1000438,UD MAJU BERSAMA,Maybank,ACC_1000355,CV NUSA INDAH,BRI,1237728252,placement,Setoran modal,95,True,False,REF620425,BCA,False,background
TXN_002859,2023-09-27,00:07:49,ACC_1000306,PT HARAPAN BARU,Maybank,ACC_1000336,PT GEMILANG ABADI,Permata,8179494701,placement,Setoran modal,100,True,False,REF849356,BNI,False,background
TXN_002862,2025-05-20,15:41:58,ACC_1000035,PT. Batu Sempit Sawit Indonesia,Maybank,ACC_1000306,PT HARAPAN BARU,Maybank,357430413,structuring,Transfer modal kerja,100,True,False,REF124196,BRI,False,background
TXN_002863,2024-03-05,22:18:30,ACC_1000062,PT DITJEN PERIKANAN,BRI,ACC_1000005,PT. Dewi Anthika Bahari,Mandiri,361497214,structuring,Transfer modal kerja,80,True,False,REF933699,BNI,False,background
TXN_002867,2024-08-15,10:28:11,ACC_1000056,PT. Kaltim Bangun Jaya,CIMB Niaga,ACC_1000328,UD MAJU BERSAMA,BNI,327368444,structuring,Transfer modal kerja,89,True,False,REF460919,Mandiri,False,background
TXN_002868,2024-02-19,18:52:21,ACC_1000201,PT. Bumi Tani Jaya,Danamon,ACC_1000068,PT. ADI HARDIAN BERSAUDARA,BTN,6222201421,placement,Setoran modal,86,True,False,REF649975,BCA,False,background
TXN_002870,2024-12-11,00:46:27,ACC_1000295,CV NUSA INDAH,Maybank,ACC_1000046,PT. Mega Benua Utama,Mandiri,380300323,structuring,Transfer modal kerja,100,True,False,REF602578,BRI,False,background
TXN_002873,2025-03-19,22:39:38,ACC_1000389,PT INDAH PERMAI,OCBC NISP,ACC_1000078,PTPN XIII,CIMB Niaga,376126115,structuring,Transfer modal kerja,98,True,False,REF660999,BRI,False,background
TXN_002877,2025-03-30,18:39:48,ACC_1000331,PT GEMILANG ABADI,OCBC NISP,ACC_1000005,PT. Dewi Anthika Bahari,Mandiri,3340134874,integration,Investasi bisnis,100,True,False,REF389753,BNI,False,background
TXN_002878,2025-04-14,01:01:25,ACC_1000146,PT. Damit Mitra Sekawan,Maybank,ACC_1000265,PT. INCASI RAYA,CIMB Niaga,389563400,structuring,Transfer modal kerja,83,True,False,REF339093,Mandiri,False,background
TXN_002879,2025-03-17,12:11:51,ACC_1000281,PT LESTARI MANDIRI,Maybank,ACC_1000328,UD MAJU BERSAMA,BNI,4397568886,integration,Investasi bisnis,89,True,False,REF192822,BCA,False,background
TXN_002880,2024-06-05,17:34:58,ACC_1000232,PT. KODECO MAMBERAMO,BCA,ACC_1000375,UD BERKAH NUSANTARA,Danamon,360127573,structuring,Transfer modal kerja,97,True,False,REF422241,Mandiri,False,background
TXN_002882,2025-03-26,23:47:05,ACC_1000233,PT. KODECO MAMBERAMO,Mandiri,ACC_1000073,PT. TANAH TUNJUNG PLATEU,Danamon,329711755,structuring,Transfer modal kerja,92,True,False,REF596354,BNI,False,background
TXN_002884,2025-03-25,05:40:42,ACC_1000046,PT. Mega Benua Utama,Mandiri,ACC_1000385,PT INDAH PERMAI,BNI,345190688,structuring,Transfer modal kerja,93,True,False,REF320456,Mandiri,False,background
TXN_002890,2023-10-27,06:58:57,ACC_1000392,PT HARAPAN BARU,OCBC NISP,ACC_1000175,PT. Wira Karya Nusantari,Permata,334800083,structuring,Transfer modal kerja,78,True,False,REF522406,BRI,False,background
TXN_002891,2025-01-05,17:02:37,ACC_1000199,PT. Kapuas Bio Agro,BNI,ACC_1000054,PT. Kaltim Bangun Jaya,BTN,1942673623,placement,Setoran modal,100,True,False,REF319007,BNI,False,background
TXN_002895,2023-09-05,01:39:01,ACC_1000411,CV KARYA UTAMA,Danamon,ACC_1000187,PT. Kayung Agro Lestari,BNI,4303660593,placement,Setoran modal,100,True,False,REF958390,BNI,False,background
TXN_002900,2025-05-28,10:12:49,ACC_1000347,CV KARYA UTAMA,BCA,ACC_1000072,PT. TANAH TUNJUNG PLATEU,CIMB Niaga,4385405775,placement,Setoran modal,100,True,False,REF638875,Mandiri,False,background
TXN_002901,2025-03-13,02:29:23,ACC_1000118,PT. LEMO JAYA,BCA,ACC_1000432,UD MAJU BERSAMA,BTN,1161038620,layering,Transfer antar perusahaan,96,True,False,REF467226,BCA,False,background
TXN_002902,2023-07-01,08:01:22,ACC_1000049,PT. Mega Benua Utama,BTN,ACC_1000056,PT. Kaltim Bangun Jaya,CIMB Niaga,323165263,structuring,Transfer modal kerja,76,True,False,REF988034,BCA,False,background
TXN_002907,2024-05-19,07:49:00,ACC_1000026,PT. Sebatin,OCBC NISP,ACC_1000388,PT INDAH PERMAI,Permata,1403668454,integration,Investasi bisnis,95,True,False,REF549906,BNI,False,background
TXN_002909,2025-04-08,13:33:25,ACC_1000061,PT. Agro Indomas-EK,CIMB Niaga,ACC_1000446,PT HARAPAN BARU,OCBC NISP,1746460371,integration,Investasi bisnis,91,True,False,REF926044,BNI,False,background
TXN_002910,2025-05-14,17:08:43,ACC_1000395,PT HARAPAN BARU,BCA,ACC_1000377,UD BERKAH NUSANTARA,BCA,9616744604,placement,Setoran modal,100,True,False,REF925353,Mandiri,False,background
TXN_002917,2024-08-15,23:11:15,ACC_1000335,PT GEMILANG ABADI,OCBC NISP,ACC_1000310,UD OMEGA PRIMA,BTN,1809550471,layering,Transfer antar perusahaan,100,True,False,REF961942,Mandiri,False,background
TXN_002919,2024-04-25,13:39:29,ACC_1000017,PT. Multi Jayantara Abadi,OCBC NISP,ACC_1000316,UD OMEGA PRIMA,CIMB Niaga,376713697,structuring,Transfer modal kerja,76,True,False,REF121039,BCA,False,background
TXN_002920,2023-09-11,11:54:20,ACC_1000070,PT. ADI HARDIAN BERSAUDARA,BCA,ACC_1000321,CV KARYA UTAMA,CIMB Niaga,370147431,structuring,Transfer modal kerja,98,True,False,REF417645,Mandiri,False,background
TXN_002921,2025-04-12,09:43:59,ACC_1000172,PT. Surya Mukti Perkasa,Mandiri,ACC_1000415,CV KARYA UTAMA,Permata,339571079,structuring,Transfer modal kerja,98,True,False,REF527682,BNI,False,background
TXN_002927,2023-09-20,05:15:23,ACC_1000410,CV KARYA UTAMA,Permata,ACC_1000384,PT GEMILANG ABADI,CIMB Niaga,4272556668,placement,Setoran modal,97,True,False,REF832572,Mandiri,False,background
TXN_002933,2024-03-05,07:08:34,ACC_1000275,PT. SECONA PERSADA (I),Danamon,ACC_1000058,PT. Agro Indomas-EK,CIMB Niaga,331677750,structuring,Transfer modal kerja,83,True,False,REF195024,BNI,False,background
TXN_002936,2025-01-04,11:47:18,ACC_1000398,CV PRIMA SEJAHTERA,BTN,ACC_1000211,PT. Sumber Sawit Sintang,BTN,4470058923,placement,Setoran modal,92,True,False,REF398730,BCA,False,background
TXN_002944,2024-03-07,03:38:57,ACC_1000406,PT HARAPAN BARU,Mandiri,ACC_1000060,PT. Agro Indomas-EK,BCA,871337711,layering,Transfer antar perusahaan,84,True,False,REF286088,BRI,False,background
TXN_002951,2024-02-08,18:45:05,ACC_1000451,PT CAHAYA MANDIRI,OCBC NISP,ACC_1000389,PT INDAH PERMAI,OCBC NISP,323174795,structuring,Transfer modal kerja,77,True,False,REF777750,BCA,False,background
TXN_002952,2024-11-20,01:11:29,ACC_1000243,PT. HASFARM NAPU,BTN,ACC_1000236,PT. KODECO MAMBERAMO,Permata,4472222415,placement,Setoran modal,100,True,False,REF172511,BNI,False,background
TXN_002954,2025-04-30,14:33:12,ACC_1000151,PT. Bersama Sejahtera Sakti,Permata,ACC_1000350,CV KARYA UTAMA,CIMB Niaga,555163577,layering,Transfer antar perusahaan,100,True,False,REF439517,Mandiri,False,background
TXN_002959,2023-06-20,15:44:28,ACC_1000419,CV JAYA MAKMUR,Permata,ACC_1000071,PT. TANAH TUNJUNG PLATEU,Danamon,366382106,structuring,Transfer modal kerja,95,True,False,REF657017,BNI,False,background
