transaction_id,transaction_date,transaction_time,sender_account_id,sender_company,sender_bank,receiver_account_id,receiver_company,receiver_bank,amount_idr,transaction_type,transaction_purpose,risk_score,is_flagged,is_cross_border,reference_number,processing_bank,case_related,scenario
TXN_002047,2025-02-13,15:26:35,ACC_1000256,PTPERKEBUNAN XVIII/PN VII,BNI,ACC_1000427,PT LESTARI MANDIRI,CIMB Niaga,87432341,normal_business,Transfer bisnis normal,46,False,False,REF850561,BNI,False,background
TXN_002048,2023-06-15,15:52:27,ACC_1000108,PT. SANGKOWONG SINTA,BRI,ACC_1000452,PT CAHAYA MANDIRI,Maybank,97840900,normal_business,Transfer bisnis normal,17,False,False,REF670233,BRI,False,background
TXN_002049,2024-05-07,21:49:07,ACC_1000033,PT. Batu Sempit Sawit Indonesia,BRI,ACC_1000361,PT INDAH PERMAI,BNI,97563138,normal_business,Transfer bisnis normal,39,False,False,REF265157,BNI,False,background
TXN_002050,2025-03-28,22:28:01,ACC_1000225,PT. NUSA IRIAN JAYA INDAH,OCBC NISP,ACC_1000246,PT. KAWISAN CENTRAL ASIA,Danamon,11947735,normal_business,Transfer bisnis normal,23,False,False,REF279384,BRI,False,background
TXN_002051,2025-05-02,18:08:53,ACC_1000310,UD OMEGA PRIMA,BTN,ACC_1000055,PT. Kaltim Bangun Jaya,BRI,2022791142,placement,Setoran modal,93,True,False,REF620825,BCA,False,background
TXN_002052,2023-07-08,23:20:16,ACC_1000177,PT. Wira Karya Nusantari,Danamon,ACC_1000261,PT. BAHRUNY,OCBC NISP,3187546385,placement,Setoran modal,100,True,False,REF636755,Mandiri,False,background
TXN_002053,2024-08-11,01:44:54,ACC_1000013,PT. Nunukan Sarana Jaya,CIMB Niaga,ACC_1000250,PTGUNUNG SYNAJI,Danamon,7193642,normal_business,Transfer bisnis normal,8,False,False,REF669819,BRI,False,background
TXN_002054,2025-05-30,18:57:14,ACC_1000008,PT. Imperindo Hasta Eka,Permata,ACC_1000012,PT. Nunukan Sarana Jaya,Maybank,386702246,structuring,Transfer modal kerja,85,True,False,REF914663,BCA,False,background
TXN_002055,2025-03-09,20:44:42,ACC_1000268,PT. CIMELATI UTAMA,Permata,ACC_1000152,PT. Bersama Sejahtera Sakti,BTN,12478931,normal_business,Transfer bisnis normal,22,False,False,REF816234,BCA,False,background
TXN_002056,2025-02-28,06:31:41,ACC_1000386,PT INDAH PERMAI,Danamon,ACC_1000073,PT. TANAH TUNJUNG PLATEU,Danamon,14703953,normal_business,Transfer bisnis normal,45,False,False,REF658531,BNI,False,background
TXN_002057,2024-09-14,16:40:30,ACC_1000035,PT. Batu Sempit Sawit Indonesia,Maybank,ACC_1000328,UD MAJU BERSAMA,BNI,625513550,layering,Transfer antar perusahaan,95,True,False,REF863353,BNI,False,background
TXN_002058,2025-03-10,13:47:03,ACC_1000423,CV JAYA MAKMUR,BNI,ACC_1000169,PT. Kaliau Mas Perkasa,Danamon,398172742,structuring,Transfer modal kerja,91,True,False,REF946469,BCA,False,background
TXN_002059,2025-05-21,10:31:38,ACC_1000263,PT. ACEH TIMUR RUBBER COY,Danamon,ACC_1000197,PT. Airlangga Sawit Jaya,Permata,46557363,normal_business,Transfer bisnis normal,15,False,False,REF557134,BRI,False,background
TXN_002060,2024-03-10,00:11:25,ACC_1000367,UD MAJU BERSAMA,BRI,ACC_1000341,PT HARAPAN BARU,BCA,350039210,structuring,Transfer modal kerja,97,True,False,REF469659,BNI,False,background
TXN_002061,2025-05-24,13:43:07,ACC_1000175,PT. Wira Karya Nusantari,Permata,ACC_1000231,PT. KODECO MAMBERAMO,CIMB Niaga,73602894,normal_business,Transfer bisnis normal,28,False,False,REF507073,BNI,False,background
TXN_002062,2024-05-08,18:43:53,ACC_1000404,PT HARAPAN BARU,BRI,ACC_1000403,CV PRIMA SEJAHTERA,Maybank,638313838,normal_business,Transfer bisnis normal,41,False,False,REF483953,Mandiri,False,background
TXN_002063,2024-12-16,08:46:59,ACC_1000405,PT HARAPAN BARU,Danamon,ACC_1000009,PT. Imperindo Hasta Eka,BNI,288275336,normal_business,Transfer bisnis normal,20,False,False,REF365418,BNI,False,background
TXN_002064,2025-03-02,20:53:34,ACC_1000246,PT. KAWISAN CENTRAL ASIA,Danamon,ACC_1000303,PT LESTARI MANDIRI,OCBC NISP,1257358378,layering,Transfer antar perusahaan,100,True,False,REF917770,BRI,False,background
TXN_002065,2025-04-09,07:38:44,ACC_1000363,UD MAJU BERSAMA,BNI,ACC_1000106,PT. SANGKOWONG SINTA,Maybank,80486657,normal_business,Transfer bisnis normal,40,False,False,REF887893,BCA,False,background
TXN_002066,2024-10-19,18:57:45,ACC_1000149,PT. Bersama Sejahtera Sakti,BRI,ACC_1000437,UD MAJU BERSAMA,OCBC NISP,23938471,normal_business,Transfer bisnis normal,23,False,False,REF332414,BNI,False,background
TXN_002067,2024-06-11,03:09:51,ACC_1000155,PT. Inti Gerak Maju,BCA,ACC_1000265,PT. INCASI RAYA,CIMB Niaga,4191566122,placement,Setoran modal,95,True,False,REF409216,BRI,False,background
TXN_002068,2025-04-12,00:57:52,ACC_1000290,PT LESTARI MANDIRI,Maybank,ACC_1000268,PT. CIMELATI UTAMA,Permata,3526490573,placement,Setoran modal,100,True,False,REF289133,BRI,False,background
TXN_002069,2024-03-18,03:02:08,ACC_1000018,PT. Multi Jayantara Abadi,BTN,ACC_1000441,UD MAJU BERSAMA,Permata,62575975,normal_business,Transfer bisnis normal,40,False,False,REF960013,BRI,False,background
TXN_002070,2024-02-14,23:36:53,ACC_1000080,PT. AGRO CITY KALTIM,CIMB Niaga,ACC_1000071,PT. TANAH TUNJUNG PLATEU,Danamon,93272514,normal_business,Transfer bisnis normal,34,False,False,REF707481,BNI,False,background
TXN_002071,2025-05-15,23:41:58,ACC_1000000,PT. Sena Bangun Aneka Pertiwi,BCA,ACC_1000234,PT. KODECO MAMBERAMO,BTN,50965473,normal_business,Transfer bisnis normal,43,False,False,REF945901,BRI,False,background
TXN_002072,2024-03-01,06:19:06,ACC_1000256,PTPERKEBUNAN XVIII/PN VII,BNI,ACC_1000304,PT LESTARI MANDIRI,BCA,334650792,structuring,Transfer modal kerja,75,True,False,REF707224,Mandiri,False,background
TXN_002073,2025-04-27,09:51:18,ACC_1000336,PT GEMILANG ABADI,Permata,ACC_1000380,PT GEMILANG ABADI,BTN,355088720,structuring,Transfer modal kerja,100,True,False,REF322405,BRI,False,background
TXN_002074,2025-05-16,19:45:59,ACC_1000425,PT LESTARI MANDIRI,BCA,ACC_1000001,PT. Sena Bangun Aneka Pertiwi,OCBC NISP,5313109,normal_business,Transfer bisnis normal,25,False,False,REF800845,Mandiri,False,background
TXN_002075,2024-01-20,00:29:59,ACC_1000283,UD MAJU BERSAMA,OCBC NISP,ACC_1000239,PT. PENGEMBANGAN SUTRA ALAM,CIMB Niaga,846562065,normal_business,Transfer bisnis normal,40,False,False,REF342791,Mandiri,False,background
TXN_002076,2023-11-09,23:39:24,ACC_1000309,PT HARAPAN BARU,BNI,ACC_1000428,UD MAJU BERSAMA,OCBC NISP,2391016189,normal_business,Transfer bisnis normal,40,False,False,REF273733,Mandiri,False,background
TXN_002077,2025-05-14,03:48:47,ACC_1000028,PT. Sawit Sukses Sejahtera,Permata,ACC_1000075,PT. TANAH TUNJUNG PLATEU,Maybank,492829598,normal_business,Transfer bisnis normal,26,False,False,REF864533,Mandiri,False,background
TXN_002078,2023-10-09,09:01:50,ACC_1000013,PT. Nunukan Sarana Jaya,CIMB Niaga,ACC_1000170,PT. Surya Mukti Perkasa,BCA,53064844,normal_business,Transfer bisnis normal,26,False,False,REF397146,BCA,False,background
TXN_002079,2024-08-17,18:51:04,ACC_1000391,PT HARAPAN BARU,Maybank,ACC_1000253,PTGUNUNG SYNAJI,Permata,98396444,normal_business,Transfer bisnis normal,43,False,False,REF730799,BCA,False,background
TXN_002080,2025-05-30,00:46:20,ACC_1000214,PT. HENRISON INTI PERSADA,Maybank,ACC_1000315,UD OMEGA PRIMA,CIMB Niaga,61503629,normal_business,Transfer bisnis normal,45,False,False,REF152455,BRI,False,background
TXN_002081,2025-03-07,19:12:18,ACC_1000391,PT HARAPAN BARU,Maybank,ACC_1000285,UD MAJU BERSAMA,BTN,40468640,normal_business,Transfer bisnis normal,37,False,False,REF770072,BRI,False,background
TXN_002082,2024-12-19,21:11:27,ACC_1000394,PT HARAPAN BARU,Maybank,ACC_1000445,PT HARAPAN BARU,OCBC NISP,16564649,normal_business,Transfer bisnis normal,44,False,False,REF121488,BRI,False,background
TXN_002083,2024-05-16,23:20:56,ACC_1000101,PT. KAHAYAN AGRO LESTARI,CIMB Niaga,ACC_1000046,PT. Mega Benua Utama,Mandiri,198405615,normal_business,Transfer bisnis normal,1,False,True,REF844614,BCA,False,background
TXN_002084,2025-04-27,01:56:02,ACC_1000412,CV KARYA UTAMA,BRI,ACC_1000203,PT. Buana Tunas Sejahtera,OCBC NISP,2142639586,integration,Investasi bisnis,92,True,False,REF825783,Mandiri,False,background
TXN_002085,2024-04-11,22:28:00,ACC_1000440,UD MAJU BERSAMA,Permata,ACC_1000381,PT GEMILANG ABADI,Maybank,45583856,normal_business,Transfer bisnis normal,32,False,False,REF410444,BNI,False,background
TXN_002086,2025-05-28,07:22:20,ACC_1000230,PT. KODECO MAMBERAMO,BTN,ACC_1000151,PT. Bersama Sejahtera Sakti,Permata,7930321,normal_business,Transfer bisnis normal,38,False,False,REF929126,Mandiri,False,background
TXN_002087,2024-11-26,14:50:10,ACC_1000241,PT. HASFARM NAPU,Mandiri,ACC_1000197,PT. Airlangga Sawit Jaya,Permata,766390549,normal_business,Transfer bisnis normal,8,False,False,REF880147,BNI,False,background
TXN_002088,2025-05-20,02:19:32,ACC_1000094,PT. SURYA MAS CITRA PERKASA,BRI,ACC_1000363,UD MAJU BERSAMA,BNI,46027531,normal_business,Transfer bisnis normal,37,False,False,REF745481,BCA,False,background
TXN_002089,2025-04-02,07:51:04,ACC_1000273,PT. SECONA PERSADA (I),Mandiri,ACC_1000335,PT GEMILANG ABADI,OCBC NISP,92356774,normal_business,Transfer bisnis normal,42,False,False,REF303054,BNI,False,background
TXN_002090,2025-04-20,18:55:20,ACC_1000127,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,BNI,ACC_1000402,CV PRIMA SEJAHTERA,Mandiri,38670329,normal_business,Transfer bisnis normal,51,False,False,REF551549,Mandiri,False,background
TXN_002091,2025-03-14,14:04:40,ACC_1000392,PT HARAPAN BARU,OCBC NISP,ACC_1000102,PT. KAHAYAN AGRO LESTARI,BNI,89042948,normal_business,Transfer bisnis normal,35,False,False,REF464144,BCA,False,background
TXN_002092,2025-05-13,01:10:43,ACC_1000056,PT. Kaltim Bangun Jaya,CIMB Niaga,ACC_1000291,PT LESTARI MANDIRI,Danamon,331969733,structuring,Transfer modal kerja,95,True,False,REF611107,BNI,False,background
TXN_002093,2024-07-02,07:46:06,ACC_1000021,PT. Kartika Propitaganda,BCA,ACC_1000045,PT. Manggala Dharma Putra,BNI,37752468,normal_business,Transfer bisnis normal,8,False,False,REF351743,BNI,False,background
TXN_002094,2025-03-03,02:21:04,ACC_1000453,PT CAHAYA MANDIRI,Maybank,ACC_1000304,PT LESTARI MANDIRI,BCA,7333681648,placement,Setoran modal,92,True,False,REF242601,BCA,False,background
TXN_002095,2025-03-03,21:41:14,ACC_1000183,PT. Khatulistiwa Agro Abadi,BNI,ACC_1000260,PT. PERKEBUNAN I (SEBULUSSALAM),BRI,87442540,normal_business,Transfer bisnis normal,24,False,False,REF697679,BRI,False,background
TXN_002096,2025-03-14,03:48:16,ACC_1000137,PT. BORNEO EKA SAWIT TANGGUH,Permata,ACC_1000319,CV KARYA UTAMA,Maybank,69520615,normal_business,Transfer bisnis normal,44,False,True,REF483970,Mandiri,False,background
TXN_002097,2024-02-09,18:33:11,ACC_1000179,PT. Wira Karya Nusantari,Mandiri,ACC_1000449,PT CAHAYA MANDIRI,CIMB Niaga,357351255,structuring,Transfer modal kerja,97,True,False,REF536311,BRI,False,background
TXN_002098,2025-05-05,03:35:06,ACC_1000436,UD MAJU BERSAMA,BRI,ACC_1000309,PT HARAPAN BARU,BNI,770824146,integration,Investasi bisnis,93,True,False,REF845894,Mandiri,False,background
TXN_002099,2023-12-01,04:24:50,ACC_1000422,CV JAYA MAKMUR,BRI,ACC_1000235,PT. KODECO MAMBERAMO,BNI,1551964525,integration,Investasi bisnis,93,True,False,REF114870,Mandiri,False,background
TXN_002100,2023-11-01,23:21:51,ACC_1000413,CV KARYA UTAMA,OCBC NISP,ACC_1000250,PTGUNUNG SYNAJI,Danamon,52588268,normal_business,Transfer bisnis normal,17,False,False,REF960050,BNI,False,background
TXN_002101,2024-06-20,08:11:23,ACC_1000228,PT. VARITA MAJUTAMA (BLOK A),BRI,ACC_1000083,PT. WANA SAWIT SUBUR LESTARI,Danamon,1929449210,layering,Transfer antar perusahaan,93,True,False,REF620683,BCA,False,background
TXN_002102,2023-11-28,01:28:15,ACC_1000164,PT. Natuna Inti Makmur,Permata,ACC_1000092,PT. SURYA MAS CITRA PERKASA,OCBC NISP,76759858,normal_business,Transfer bisnis normal,25,False,False,REF973111,Mandiri,False,background
TXN_002103,2025-05-03,21:07:43,ACC_1000391,PT HARAPAN BARU,Maybank,ACC_1000085,PT. WANA SAWIT SUBUR LESTARI,BTN,3890669796,normal_business,Transfer bisnis normal,26,False,False,REF591667,BCA,False,background
TXN_002104,2025-04-22,00:27:35,ACC_1000135,PT. BORNEO EKA SAWIT TANGGUH,BNI,ACC_1000363,UD MAJU BERSAMA,BNI,11650218,normal_business,Transfer bisnis normal,43,False,False,REF263896,BRI,False,background
TXN_002105,2024-09-02,11:03:11,ACC_1000225,PT. NUSA IRIAN JAYA INDAH,OCBC NISP,ACC_1000367,UD MAJU BERSAMA,BRI,1997437222,layering,Transfer antar perusahaan,89,True,False,REF762590,Mandiri,False,background
TXN_002106,2024-09-20,18:26:38,ACC_1000104,PT KOP. WARGA JAYA,Mandiri,ACC_1000341,PT HARAPAN BARU,BCA,88039659,normal_business,Transfer bisnis normal,31,False,False,REF491417,Mandiri,False,background
TXN_002107,2025-03-12,16:24:37,ACC_1000067,PT. ADI HARDIAN BERSAUDARA,CIMB Niaga,ACC_1000087,PT. WANA SAWIT SUBUR LESTARI,BNI,256815437,normal_business,Transfer bisnis normal,23,False,False,REF597186,BRI,False,background
TXN_002108,2025-05-20,16:12:41,ACC_1000102,PT. KAHAYAN AGRO LESTARI,BNI,ACC_1000086,PT. WANA SAWIT SUBUR LESTARI,BTN,16801120,normal_business,Transfer bisnis normal,35,False,False,REF456183,BRI,False,background
TXN_002109,2023-09-09,22:24:10,ACC_1000087,PT. WANA SAWIT SUBUR LESTARI,BNI,ACC_1000204,PT. Buana Tunas Sejahtera,OCBC NISP,40539983,normal_business,Transfer bisnis normal,36,False,False,REF266550,BRI,False,background
TXN_002110,2023-07-22,10:27:22,ACC_1000437,UD MAJU BERSAMA,OCBC NISP,ACC_1000124,PT. GRAHA INDO SAWIT ANDAL TUNGGAL,BRI,588931595,normal_business,Transfer bisnis normal,34,False,False,REF858795,BRI,False,background
TXN_002111,2023-06-04,17:00:04,ACC_1000230,PT. KODECO MAMBERAMO,BTN,ACC_1000017,PT. Multi Jayantara Abadi,OCBC NISP,46707341,normal_business,Transfer bisnis normal,26,False,False,REF664926,BRI,False,background
TXN_002112,2024-10-25,22:33:05,ACC_1000044,PT. Manggala Dharma Putra,BRI,ACC_1000226,PT. VARITA MAJUTAMA (BLOK A),BCA,75620604,normal_business,Transfer bisnis normal,45,False,False,REF819706,Mandiri,False,background
TXN_002113,2025-03-18,01:34:41,ACC_1000254,PTPERKEBUNAN XVIII/PN VII,CIMB Niaga,ACC_1000026,PT. Sebatin,OCBC NISP,3227390357,normal_business,Transfer bisnis normal,30,False,False,REF735418,Mandiri,False,background
TXN_002114,2024-12-07,11:48:59,ACC_1000058,PT. Agro Indomas-EK,CIMB Niaga,ACC_1000362,PT INDAH PERMAI,BRI,54167111,normal_business,Transfer bisnis normal,20,False,False,REF805640,BRI,False,background
TXN_002115,2025-04-19,12:08:57,ACC_1000374,UD BERKAH NUSANTARA,OCBC NISP,ACC_1000029,PT. Sawit Sukses Sejahtera,BTN,354138337,structuring,Transfer modal kerja,94,True,False,REF776959,Mandiri,False,background
TXN_002116,2025-05-03,03:14:33,ACC_1000008,PT. Imperindo Hasta Eka,Permata,ACC_1000398,CV PRIMA SEJAHTERA,BTN,16876010,normal_business,Transfer bisnis normal,23,False,True,REF637647,BRI,False,background
TXN_002117,2025-01-04,12:16:02,ACC_1000304,PT LESTARI MANDIRI,BCA,ACC_1000431,UD MAJU BERSAMA,BCA,67538329,normal_business,Transfer bisnis normal,33,False,False,REF407191,BRI,False,background
TXN_002118,2025-05-09,20:13:11,ACC_1000316,UD OMEGA PRIMA,CIMB Niaga,ACC_1000279,PT LESTARI MANDIRI,BTN,14366430,normal_business,Transfer bisnis normal,46,False,False,REF857630,Mandiri,False,background
TXN_002119,2024-04-28,03:46:39,ACC_1000364,UD MAJU BERSAMA,BCA,ACC_1000099,PT. BERKAH ALAM FAJAR MAS,Danamon,342082460,normal_business,Transfer bisnis normal,36,False,False,REF642098,BRI,False,background
TXN_002120,2024-02-21,16:00:12,ACC_1000233,PT. KODECO MAMBERAMO,Mandiri,ACC_1000223,PT. IRMASULINDO BLOK 2,Mandiri,81420878,normal_business,Transfer bisnis normal,22,False,False,REF513757,BCA,False,background
TXN_002121,2025-04-30,01:30:49,ACC_1000235,PT. KODECO MAMBERAMO,BNI,ACC_1000158,PT. Sawita Karya Manunggal (SKM),BCA,54828323,normal_business,Transfer bisnis normal,28,False,True,REF711272,Mandiri,False,background
TXN_002122,2023-11-29,15:18:43,ACC_1000208,PT. Natura Agrotani,OCBC NISP,ACC_1000214,PT. HENRISON INTI PERSADA,Maybank,84873538,normal_business,Transfer bisnis normal,9,False,False,REF347641,BCA,False,background
TXN_002123,2025-03-12,09:13:22,ACC_1000076,PTPN XIII,CIMB Niaga,ACC_1000320,CV KARYA UTAMA,Danamon,19328570,normal_business,Transfer bisnis normal,32,False,False,REF621706,BRI,False,background
TXN_002124,2025-03-19,01:08:53,ACC_1000007,PT. Dewi Anthika Bahari,OCBC NISP,ACC_1000225,PT. NUSA IRIAN JAYA INDAH,OCBC NISP,4572121679,normal_business,Transfer bisnis normal,0,False,False,REF413326,Mandiri,False,background
TXN_002125,2025-03-03,17:38:59,ACC_1000401,CV PRIMA SEJAHTERA,BRI,ACC_1000224,PT. NUSA IRIAN JAYA INDAH,BNI,914029130,normal_business,Transfer bisnis normal,29,False,False,REF120713,BCA,False,background
TXN_002126,2025-04-25,06:33:07,ACC_1000236,PT. KODECO MAMBERAMO,Permata,ACC_1000445,PT HARAPAN BARU,OCBC NISP,4569276044,placement,Setoran modal,100,True,True,REF156514,BNI,False,background
TXN_002127,2024-08-25,06:59:38,ACC_1000219,PT. IRMASULINDO BLOK 2,Danamon,ACC_1000133,PT. RIMBA SAWIT UTAMA PLANINDO,BRI,4119602596,integration,Investasi bisnis,88,True,False,REF480247,BCA,False,background
TXN_002128,2023-08-13,03:37:27,ACC_1000057,PT. Agro Indomas-EK,BNI,ACC_1000443,UD MAJU BERSAMA,BCA,53130424,normal_business,Transfer bisnis normal,46,False,True,REF961521,BRI,False,background
TXN_002129,2024-12-12,22:35:16,ACC_1000373,CV EMAS KENCANA,Maybank,ACC_1000355,CV NUSA INDAH,BRI,345441827,structuring,Transfer modal kerja,100,True,False,REF371053,BNI,False,background
TXN_002130,2023-06-27,18:22:41,ACC_1000080,PT. AGRO CITY KALTIM,CIMB Niaga,ACC_1000360,PT INDAH PERMAI,BTN,1990703914,layering,Transfer antar perusahaan,81,True,False,REF750980,BRI,False,background
TXN_002131,2024-02-02,17:43:28,ACC_1000427,PT LESTARI MANDIRI,CIMB Niaga,ACC_1000061,PT. Agro Indomas-EK,CIMB Niaga,13493442,normal_business,Transfer bisnis normal,19,False,False,REF795318,Mandiri,False,background
TXN_002132,2024-05-04,04:57:48,ACC_1000183,PT. Khatulistiwa Agro Abadi,BNI,ACC_1000265,PT. INCASI RAYA,CIMB Niaga,31629020,normal_business,Transfer bisnis normal,23,False,False,REF500637,BRI,False,background
TXN_002133,2024-10-24,05:47:32,ACC_1000369,UD MAJU BERSAMA,BRI,ACC_1000419,CV JAYA MAKMUR,Permata,54266496,normal_business,Transfer bisnis normal,31,False,False,REF304684,BRI,False,background
TXN_002134,2025-04-17,21:48:28,ACC_1000220,PT. IRMASULINDO BLOK 2,Mandiri,ACC_1000359,PT INDAH PERMAI,Mandiri,4800897019,placement,Setoran modal,100,True,False,REF358330,BCA,False,background
TXN_002135,2024-09-19,16:16:53,ACC_1000079,PT. AGRO CITY KALTIM,BNI,ACC_1000060,PT. Agro Indomas-EK,BCA,97014051,normal_business,Transfer bisnis normal,30,False,False,REF779735,BCA,False,background
TXN_002136,2025-04-14,01:41:02,ACC_1000024,PT. Sebatin,Maybank,ACC_1000445,PT HARAPAN BARU,OCBC NISP,388982105,structuring,Transfer modal kerja,86,True,False,REF711052,Mandiri,False,background
TXN_002137,2024-05-11,10:43:37,ACC_1000188,PT. Kayung Agro Lestari,CIMB Niaga,ACC_1000215,PT. IRMASULINDO,Permata,386165404,structuring,Transfer modal kerja,71,True,False,REF306832,BNI,False,background
TXN_002138,2025-04-24,03:09:59,ACC_1000173,PT. Sepanjang Inti Surya Abadi,BTN,ACC_1000454,PT CAHAYA MANDIRI,Danamon,28910940,normal_business,Transfer bisnis normal,38,False,False,REF148128,BRI,False,background
TXN_002139,2025-04-07,20:11:02,ACC_1000161,PT. Golden Land Makmur,BCA,ACC_1000185,PT. Kayung Agro Lestari,CIMB Niaga,47266669,normal_business,Transfer bisnis normal,24,False,False,REF365485,Mandiri,False,background
TXN_002140,2023-07-31,19:55:53,ACC_1000107,PT. SANGKOWONG SINTA,Mandiri,ACC_1000408,CV DUTA SEJAHTERA,BRI,71959674,normal_business,Transfer bisnis normal,34,False,False,REF548771,BRI,False,background
TXN_002141,2023-07-19,16:36:53,ACC_1000257,PT. Naga Manis Plantation,BRI,ACC_1000038,PT. Uni Andalan Utama,Mandiri,95364430,normal_business,Transfer bisnis normal,28,False,False,REF167484,BCA,False,background
TXN_002142,2025-04-07,21:50:10,ACC_1000279,PT LESTARI MANDIRI,BTN,ACC_1000348,CV KARYA UTAMA,OCBC NISP,4572516530,normal_business,Transfer bisnis normal,29,False,False,REF423634,BRI,False,background
TXN_002143,2024-06-13,00:56:52,ACC_1000298,PT LESTARI MANDIRI,BNI,ACC_1000189,PT. Jalin Vaneo,BRI,71625959,normal_business,Transfer bisnis normal,32,False,False,REF912403,BNI,False,background
TXN_002144,2025-05-05,23:39:19,ACC_1000269,PT. CIMELATI UTAMA,CIMB Niaga,ACC_1000199,PT. Kapuas Bio Agro,BNI,94954848,normal_business,Transfer bisnis normal,5,False,True,REF335759,Mandiri,False,background
TXN_002145,2025-05-18,06:35:36,ACC_1000244,PT. HASFARM NAPU,Mandiri,ACC_1000286,UD MAJU BERSAMA,Permata,412845101,normal_business,Transfer bisnis normal,31,False,False,REF248186,Mandiri,False,background
TXN_002146,2025-04-21,20:08:53,ACC_1000350,CV KARYA UTAMA,CIMB Niaga,ACC_1000162,PT. Golden Land Makmur,CIMB Niaga,334407160,structuring,Transfer modal kerja,97,True,False,REF625441,Mandiri,False,background
TXN_002147,2023-07-01,12:41:54,ACC_1000172,PT. Surya Mukti Perkasa,Mandiri,ACC_1000362,PT INDAH PERMAI,BRI,12952998,normal_business,Transfer bisnis normal,42,False,False,REF718500,Mandiri,False,background
TXN_002148,2025-03-20,10:33:53,ACC_1000247,PT. KAWISAN CENTRAL ASIA,BTN,ACC_1000054,PT. Kaltim Bangun Jaya,BTN,1341002139,layering,Transfer antar perusahaan,100,True,True,REF519107,BRI,False,background
TXN_002149,2024-02-18,03:02:56,ACC_1000257,PT. Naga Manis Plantation,BRI,ACC_1000092,PT. SURYA MAS CITRA PERKASA,OCBC NISP,22911933,normal_business,Transfer bisnis normal,28,False,False,REF824734,BNI,False,background
TXN_002150,2024-07-25,23:04:18,ACC_1000260,PT. PERKEBUNAN I (SEBULUSSALAM),BRI,ACC_1000053,PT. Kaltim Bangun Jaya,CIMB Niaga,40556627,normal_business,Transfer bisnis normal,48,False,False,REF817656,BCA,False,background
TXN_002151,2025-03-29,13:14:53,ACC_1000159,PT. Sawita Karya Manunggal (SKM),Danamon,ACC_1000011,PT. Nunukan Sarana Jaya,BNI,42635508,normal_business,Transfer bisnis normal,25,False,False,REF475377,BCA,False,background
TXN_002152,2024-04-06,17:39:39,ACC_1000431,UD MAJU BERSAMA,BCA,ACC_1000013,PT. Nunukan Sarana Jaya,CIMB Niaga,55680361,normal_business,Transfer bisnis normal,36,False,False,REF308717,Mandiri,False,background
TXN_002153,2024-08-22,16:33:34,ACC_1000305,PT HARAPAN BARU,Danamon,ACC_1000256,PTPERKEBUNAN XVIII/PN VII,BNI,15645753,normal_business,Transfer bisnis normal,35,False,False,REF627027,BRI,False,background
TXN_002154,2025-04-05,11:07:57,ACC_1000275,PT. SECONA PERSADA (I),Danamon,ACC_1000265,PT. INCASI RAYA,CIMB Niaga,2896437398,integration,Investasi bisnis,79,True,False,REF753011,Mandiri,False,background
TXN_002155,2024-06-20,04:00:20,ACC_1000224,PT. NUSA IRIAN JAYA INDAH,BNI,ACC_1000267,PT. CIMELATI UTAMA,BTN,391484929,structuring,Transfer modal kerja,64,False,False,REF197508,BCA,False,background
TXN_002156,2024-03-28,01:33:04,ACC_1000064,PT DITJEN PERIKANAN,Permata,ACC_1000112,PT. PULANG PISAU PERDANA,BCA,2577314436,integration,Investasi bisnis,67,False,False,REF235241,BRI,False,background
TXN_002157,2025-03-31,03:34:46,ACC_1000119,PT. LEMO JAYA,CIMB Niaga,ACC_1000223,PT. IRMASULINDO BLOK 2,Mandiri,4748994,normal_business,Transfer bisnis normal,51,False,False,REF685927,BNI,False,background
TXN_002158,2025-04-01,19:34:57,ACC_1000097,PT. BERKAH ALAM FAJAR MAS,CIMB Niaga,ACC_1000160,PT. Golden Land Makmur,Mandiri,23263939,normal_business,Transfer bisnis normal,36,False,True,REF569288,BRI,False,background
TXN_002159,2023-07-06,11:32:48,ACC_1000435,UD MAJU BERSAMA,BTN,ACC_1000330,UD MAJU BERSAMA,Maybank,65456007,normal_business,Transfer bisnis normal,35,False,False,REF336875,BCA,False,background
TXN_002160,2025-03-21,17:51:06,ACC_1000362,PT INDAH PERMAI,BRI,ACC_1000291,PT LESTARI MANDIRI,Danamon,24749678,normal_business,Transfer bisnis normal,24,False,False,REF239923,Mandiri,False,background
TXN_002161,2023-07-26,19:44:23,ACC_1000393,PT HARAPAN BARU,Danamon,ACC_1000403,CV PRIMA SEJAHTERA,Maybank,2587800414,normal_business,Transfer bisnis normal,40,False,False,REF418682,BRI,False,background
TXN_002162,2023-06-17,10:31:54,ACC_1000344,PT HARAPAN BARU,BRI,ACC_1000280,PT LESTARI MANDIRI,BNI,351215100,structuring,Transfer modal kerja,90,True,False,REF353194,BCA,False,background
TXN_002163,2023-07-14,12:04:13,ACC_1000122,PT. GLOBALINDO AGUNG LESTARI,Maybank,ACC_1000421,CV JAYA MAKMUR,Permata,1295498376,layering,Transfer antar perusahaan,100,True,False,REF470186,BRI,False,background
TXN_002164,2024-05-19,08:37:13,ACC_1000447,PT HARAPAN BARU,Maybank,ACC_1000052,PT. Wara Nusantara,Maybank,4520358450,placement,Setoran modal,100,True,False,REF690030,BRI,False,background
